Código,Unidade,Sub unidade,Tipo,Nome,Descritivo
1240.10.689,Clã,Secção,Socorrismo,,
1240.10.690,Clã,Secção,Socorrismo,,
1240.10.691,Clã,Secção,Socorrismo,,
1240.10.692,Clã,Secção,Socorrismo,,
1240.10.693,Clã,Secção,Socorrismo,,
1240.10.694,Clã,Secção,Socorrismo,,
1240.10.695,Clã,Secção,Socorrismo,,
1240.10.696,Clã,Secção,Socorrismo,,
1240.10.697,Clã,Secção,Socorrismo,,
1240.10.698,Clã,Secção,Socorrismo,,
1240.10.699,Clã,Secção,Socorrismo,,
1240.10.700,Clã,Secção,Desportivos,,
1240.10.701,Clã,Secção,Desportivos,,
1240.10.702,Clã,Secção,Desportivos,,
1240.10.703,Clã,Secção,Desportivos,,
1240.10.704,Clã,Secção,Desportivos,,
1240.10.705,Clã,Secção,Desportivos,,
1240.10.706,Clã,Secção,Desportivos,,
1240.10.707,Clã,Secção,Desportivos,,
1240.10.708,Clã,Secção,Desportivos,,
1240.10.709,Clã,Secção,Desportivos,,
1240.10.710,Clã,Secção,Desportivos,,
1240.10.711,Clã,Secção,Desportivos,,
1240.10.712,Clã,Secção,Desportivos,,
1240.10.713,Clã,Secção,Desportivos,,
1240.10.714,Clã,Secção,Desportivos,,
1240.10.715,Clã,Secção,Desportivos,,
1240.10.716,Clã,Secção,Desportivos,,
1240.10.717,Clã,Secção,Desportivos,,
1240.10.718,Clã,Secção,Desportivos,,
1240.10.719,Clã,Secção,Desportivos,,
1240.10.720,Clã,Secção,Desportivos,,
1240.10.721,Clã,Secção,Desportivos,,
1240.10.722,Clã,Secção,Desportivos,,
1240.10.723,Clã,Secção,Desportivos,,
1240.10.724,Clã,Secção,Desportivos,,
1240.10.725,Clã,Secção,Desportivos,,
1240.10.726,Clã,Secção,Desportivos,,
1240.10.727,Clã,Secção,Desportivos,,
1240.10.728,Clã,Secção,Desportivos,,
1240.10.729,Clã,Secção,Desportivos,,
1240.10.730,Clã,Secção,Desportivos,,
1240.10.731,Clã,Secção,Desportivos,,
1240.10.732,Clã,Secção,Desportivos,,
1240.10.733,Clã,Secção,Desportivos,,
1240.10.734,Clã,Secção,Desportivos,,
1240.10.735,Clã,Secção,Desportivos,,
1240.10.736,Clã,Secção,Desportivos,,
1240.10.737,Clã,Secção,Desportivos,,
1240.10.738,Clã,Secção,Desportivos,,
1240.10.739,Clã,Secção,Desportivos,,
1240.10.740,Clã,Secção,Desportivos,,
1240.10.741,Clã,Secção,Desportivos,,
1240.10.742,Clã,Secção,Desportivos,,
1240.10.743,Clã,Secção,Desportivos,,
1240.10.744,Clã,Secção,Desportivos,,
1240.10.745,Clã,Secção,Desportivos,,
1240.10.746,Clã,Secção,Desportivos,,
1240.10.747,Clã,Secção,Desportivos,,
1240.10.748,Clã,Secção,Desportivos,,
1240.10.749,Clã,Secção,Desportivos,,
1240.10.750,Clã,Secção,Desportivos,,
1240.10.751,Clã,Secção,Desportivos,,
1240.10.752,Clã,Secção,Desportivos,,
1240.10.753,Clã,Secção,Desportivos,,
1240.10.754,Clã,Secção,Desportivos,,
1240.10.755,Clã,Secção,Desportivos,,
1240.10.756,Clã,Secção,Desportivos,,
1240.10.757,Clã,Secção,Desportivos,,
1240.10.758,Clã,Secção,Desportivos,,
1240.10.759,Clã,Secção,Desportivos,,
1240.10.760,Clã,Secção,Desportivos,,
1240.10.761,Clã,Secção,Desportivos,,
1240.10.762,Clã,Secção,Desportivos,,
1240.10.763,Clã,Secção,Desportivos,,
1240.10.764,Clã,Secção,Desportivos,,
1240.10.765,Clã,Secção,Desportivos,,
1240.10.766,Clã,Secção,Desportivos,,
1240.10.767,Clã,Secção,Desportivos,,
1240.10.768,Clã,Secção,Desportivos,,
1240.10.769,Clã,Secção,Desportivos,,
1240.10.770,Clã,Secção,Desportivos,,
1240.10.771,Clã,Secção,Desportivos,,
1240.10.772,Clã,Secção,Desportivos,,
1240.10.773,Clã,Secção,Desportivos,,
1240.10.774,Clã,Secção,Desportivos,,
1240.10.775,Clã,Secção,Desportivos,,
1240.10.776,Clã,Secção,Desportivos,,
1240.10.777,Clã,Secção,Desportivos,,
1240.10.778,Clã,Secção,Desportivos,,
1240.10.779,Clã,Secção,Desportivos,,
1240.10.780,Clã,Secção,Desportivos,,
1240.10.781,Clã,Secção,Desportivos,,
1240.10.782,Clã,Secção,Desportivos,,
1240.10.783,Clã,Secção,Desportivos,,
1240.10.784,Clã,Secção,Desportivos,,
1240.10.785,Clã,Secção,Desportivos,,
1240.10.786,Clã,Secção,Desportivos,,
1240.10.787,Clã,Secção,Desportivos,,
1240.10.788,Clã,Secção,Desportivos,,
1240.10.789,Clã,Secção,Desportivos,,
1240.10.790,Clã,Secção,Desportivos,,
1240.10.791,Clã,Secção,Desportivos,,
1240.10.792,Clã,Secção,Desportivos,,
1240.10.793,Clã,Secção,Desportivos,,
1240.10.794,Clã,Secção,Desportivos,,
1240.10.795,Clã,Secção,Desportivos,,
1240.10.796,Clã,Secção,Desportivos,,
1240.10.797,Clã,Secção,Desportivos,,
1240.10.798,Clã,Secção,Desportivos,,
1240.10.799,Clã,Secção,Desportivos,,
1240.10.800,Clã,Secção,Diversos,,
1240.10.801,Clã,Secção,Diversos,,
1240.10.802,Clã,Secção,Diversos,,
1240.10.803,Clã,Secção,Diversos,,
1240.10.804,Clã,Secção,Diversos,,
1240.10.805,Clã,Secção,Diversos,,
1240.10.806,Clã,Secção,Diversos,,
1240.10.807,Clã,Secção,Diversos,,
1240.10.808,Clã,Secção,Diversos,,
1240.10.809,Clã,Secção,Diversos,,
1240.10.810,Clã,Secção,Diversos,,
1240.10.811,Clã,Secção,Diversos,,
1240.10.812,Clã,Secção,Diversos,,
1240.10.813,Clã,Secção,Diversos,,
1240.10.814,Clã,Secção,Diversos,,
1240.10.815,Clã,Secção,Diversos,,
1240.10.816,Clã,Secção,Diversos,,
1240.10.817,Clã,Secção,Diversos,,
1240.10.818,Clã,Secção,Diversos,,
1240.10.819,Clã,Secção,Diversos,,
1240.10.820,Clã,Secção,Diversos,,
1240.10.821,Clã,Secção,Diversos,,
1240.10.822,Clã,Secção,Diversos,,
1240.10.823,Clã,Secção,Diversos,,
1240.10.824,Clã,Secção,Diversos,,
1240.10.825,Clã,Secção,Diversos,,
1240.10.826,Clã,Secção,Diversos,,
1240.10.827,Clã,Secção,Diversos,,
1240.10.828,Clã,Secção,Diversos,,
1240.10.829,Clã,Secção,Diversos,,
1240.10.830,Clã,Secção,Diversos,,
1240.10.831,Clã,Secção,Diversos,,
1240.10.832,Clã,Secção,Diversos,,
1240.10.833,Clã,Secção,Diversos,,
1240.10.834,Clã,Secção,Diversos,,
1240.10.835,Clã,Secção,Diversos,,
1240.10.836,Clã,Secção,Diversos,,
1240.10.837,Clã,Secção,Diversos,,
1240.10.838,Clã,Secção,Diversos,,
1240.10.839,Clã,Secção,Diversos,,
1240.10.840,Clã,Secção,Diversos,,
1240.10.841,Clã,Secção,Diversos,,
1240.10.842,Clã,Secção,Diversos,,
1240.10.843,Clã,Secção,Diversos,,
1240.10.844,Clã,Secção,Diversos,,
1240.10.845,Clã,Secção,Diversos,,
1240.10.846,Clã,Secção,Diversos,,
1240.10.847,Clã,Secção,Diversos,,
1240.10.848,Clã,Secção,Diversos,,
1240.10.849,Clã,Secção,Diversos,,
1240.10.850,Clã,Secção,Diversos,,
1240.10.851,Clã,Secção,Diversos,,
1240.10.852,Clã,Secção,Diversos,,
1240.10.853,Clã,Secção,Diversos,,
1240.10.854,Clã,Secção,Diversos,,
1240.10.855,Clã,Secção,Diversos,,
1240.10.856,Clã,Secção,Diversos,,
1240.10.857,Clã,Secção,Diversos,,
1240.10.858,Clã,Secção,Diversos,,
1240.10.859,Clã,Secção,Diversos,,
1240.10.860,Clã,Secção,Diversos,,
1240.10.861,Clã,Secção,Diversos,,
1240.10.862,Clã,Secção,Diversos,,
1240.10.863,Clã,Secção,Diversos,,
1240.10.864,Clã,Secção,Diversos,,
1240.10.865,Clã,Secção,Diversos,,
1240.10.866,Clã,Secção,Diversos,,
1240.10.867,Clã,Secção,Diversos,,
1240.10.868,Clã,Secção,Diversos,,
1240.10.869,Clã,Secção,Diversos,,
1240.10.870,Clã,Secção,Diversos,,
1240.10.871,Clã,Secção,Diversos,,
1240.10.872,Clã,Secção,Diversos,,
1240.10.873,Clã,Secção,Diversos,,
1240.10.874,Clã,Secção,Diversos,,
1240.10.875,Clã,Secção,Diversos,,
1240.10.876,Clã,Secção,Diversos,,
1240.10.877,Clã,Secção,Diversos,,
1240.10.878,Clã,Secção,Diversos,,
1240.10.879,Clã,Secção,Diversos,,
1240.10.880,Clã,Secção,Diversos,,
1240.10.881,Clã,Secção,Diversos,,
1240.10.882,Clã,Secção,Diversos,,
1240.10.883,Clã,Secção,Diversos,,
1240.10.884,Clã,Secção,Diversos,,
1240.10.885,Clã,Secção,Diversos,,
1240.10.886,Clã,Secção,Diversos,,
1240.10.887,Clã,Secção,Diversos,,
1240.10.888,Clã,Secção,Diversos,,
1240.10.889,Clã,Secção,Diversos,,
1240.10.890,Clã,Secção,Diversos,,
1240.10.891,Clã,Secção,Diversos,,
1240.10.892,Clã,Secção,Diversos,,
1240.10.893,Clã,Secção,Diversos,,
1240.10.894,Clã,Secção,Diversos,,
1240.10.895,Clã,Secção,Diversos,,
1240.10.896,Clã,Secção,Diversos,,
1240.10.897,Clã,Secção,Diversos,,
1240.10.898,Clã,Secção,Diversos,,
1240.10.899,Clã,Secção,Diversos,,
1240.10.900,Clã,Secção,Jogos,,
1240.10.901,Clã,Secção,Jogos,,
1240.10.902,Clã,Secção,Jogos,,
1240.10.903,Clã,Secção,Jogos,,
1240.10.904,Clã,Secção,Jogos,,
1240.10.905,Clã,Secção,Jogos,,
1240.10.906,Clã,Secção,Jogos,,
1240.10.907,Clã,Secção,Jogos,,
1240.10.908,Clã,Secção,Jogos,,
1240.10.909,Clã,Secção,Jogos,,
1240.10.910,Clã,Secção,Jogos,,
1240.10.911,Clã,Secção,Jogos,,
1240.10.912,Clã,Secção,Jogos,,
1240.10.913,Clã,Secção,Jogos,,
1240.10.914,Clã,Secção,Jogos,,
1240.10.915,Clã,Secção,Jogos,,
1240.10.916,Clã,Secção,Jogos,,
1240.10.917,Clã,Secção,Jogos,,
1240.10.918,Clã,Secção,Jogos,,
1240.10.919,Clã,Secção,Jogos,,
1240.10.920,Clã,Secção,Jogos,,
1240.10.921,Clã,Secção,Jogos,,
1240.10.922,Clã,Secção,Jogos,,
1240.10.923,Clã,Secção,Jogos,,
1240.10.924,Clã,Secção,Jogos,,
1240.10.925,Clã,Secção,Jogos,,
1240.10.926,Clã,Secção,Jogos,,
1240.10.927,Clã,Secção,Jogos,,
1240.10.928,Clã,Secção,Jogos,,
1240.10.929,Clã,Secção,Jogos,,
1240.10.930,Clã,Secção,Jogos,,
1240.10.931,Clã,Secção,Jogos,,
1240.10.932,Clã,Secção,Jogos,,
1240.10.933,Clã,Secção,Jogos,,
1240.10.934,Clã,Secção,Jogos,,
1240.10.935,Clã,Secção,Jogos,,
1240.10.936,Clã,Secção,Jogos,,
1240.10.937,Clã,Secção,Jogos,,
1240.10.938,Clã,Secção,Jogos,,
1240.10.939,Clã,Secção,Jogos,,
1240.10.940,Clã,Secção,Jogos,,
1240.10.941,Clã,Secção,Jogos,,
1240.10.942,Clã,Secção,Jogos,,
1240.10.943,Clã,Secção,Jogos,,
1240.10.944,Clã,Secção,Jogos,,
1240.10.945,Clã,Secção,Jogos,,
1240.10.946,Clã,Secção,Jogos,,
1240.10.947,Clã,Secção,Jogos,,
1240.10.948,Clã,Secção,Jogos,,
1240.10.949,Clã,Secção,Jogos,,
1240.10.950,Clã,Secção,Jogos,,
1240.10.951,Clã,Secção,Jogos,,
1240.10.952,Clã,Secção,Jogos,,
1240.10.953,Clã,Secção,Jogos,,
1240.10.954,Clã,Secção,Jogos,,
1240.10.955,Clã,Secção,Jogos,,
1240.10.956,Clã,Secção,Jogos,,
1240.10.957,Clã,Secção,Jogos,,
1240.10.958,Clã,Secção,Jogos,,
1240.10.959,Clã,Secção,Jogos,,
1240.10.960,Clã,Secção,Jogos,,
1240.10.961,Clã,Secção,Jogos,,
1240.10.962,Clã,Secção,Jogos,,
1240.10.963,Clã,Secção,Jogos,,
1240.10.964,Clã,Secção,Jogos,,
1240.10.965,Clã,Secção,Jogos,,
1240.10.966,Clã,Secção,Jogos,,
1240.10.967,Clã,Secção,Jogos,,
1240.10.968,Clã,Secção,Jogos,,
1240.10.969,Clã,Secção,Jogos,,
1240.10.970,Clã,Secção,Jogos,,
1240.10.971,Clã,Secção,Jogos,,
1240.10.972,Clã,Secção,Jogos,,
1240.10.973,Clã,Secção,Jogos,,
1240.10.974,Clã,Secção,Jogos,,
1240.10.975,Clã,Secção,Jogos,,
1240.10.976,Clã,Secção,Jogos,,
1240.10.977,Clã,Secção,Jogos,,
1240.10.978,Clã,Secção,Jogos,,
1240.10.979,Clã,Secção,Jogos,,
1240.10.980,Clã,Secção,Jogos,,
1240.10.981,Clã,Secção,Jogos,,
1240.10.982,Clã,Secção,Jogos,,
1240.10.983,Clã,Secção,Jogos,,
1240.10.984,Clã,Secção,Jogos,,
1240.10.985,Clã,Secção,Jogos,,
1240.10.986,Clã,Secção,Jogos,,
1240.10.987,Clã,Secção,Jogos,,
1240.10.988,Clã,Secção,Jogos,,
1240.10.989,Clã,Secção,Jogos,,
1240.10.990,Clã,Secção,Jogos,,
1240.10.991,Clã,Secção,Jogos,,
1240.10.992,Clã,Secção,Jogos,,
1240.10.993,Clã,Secção,Jogos,,
1240.10.994,Clã,Secção,Jogos,,
1240.10.995,Clã,Secção,Jogos,,
1240.10.996,Clã,Secção,Jogos,,
1240.10.997,Clã,Secção,Jogos,,
1240.10.998,Clã,Secção,Jogos,,
1240.10.999,Clã,Secção,Jogos,,
1240.11.100,Clã,Tr. Vasco Gama,Sede,,
1240.11.101,Clã,Tr. Vasco Gama,Sede,,
1240.11.102,Clã,Tr. Vasco Gama,Sede,,
1240.11.103,Clã,Tr. Vasco Gama,Sede,,
1240.11.104,Clã,Tr. Vasco Gama,Sede,,
1240.11.105,Clã,Tr. Vasco Gama,Sede,,
1240.11.106,Clã,Tr. Vasco Gama,Sede,,
1240.11.107,Clã,Tr. Vasco Gama,Sede,,
1240.11.108,Clã,Tr. Vasco Gama,Sede,,
1240.11.109,Clã,Tr. Vasco Gama,Sede,,
1240.11.110,Clã,Tr. Vasco Gama,Sede,,
1240.11.111,Clã,Tr. Vasco Gama,Sede,,
1240.11.112,Clã,Tr. Vasco Gama,Sede,,
1240.11.113,Clã,Tr. Vasco Gama,Sede,,
1240.11.114,Clã,Tr. Vasco Gama,Sede,,
1240.11.115,Clã,Tr. Vasco Gama,Sede,,
1240.11.116,Clã,Tr. Vasco Gama,Sede,,
1240.11.117,Clã,Tr. Vasco Gama,Sede,,
1240.11.118,Clã,Tr. Vasco Gama,Sede,,
1240.11.119,Clã,Tr. Vasco Gama,Sede,,
1240.11.120,Clã,Tr. Vasco Gama,Sede,,
1240.11.121,Clã,Tr. Vasco Gama,Sede,,
1240.11.122,Clã,Tr. Vasco Gama,Sede,,
1240.11.123,Clã,Tr. Vasco Gama,Sede,,
1240.11.124,Clã,Tr. Vasco Gama,Sede,,
1240.11.125,Clã,Tr. Vasco Gama,Sede,,
1240.11.126,Clã,Tr. Vasco Gama,Sede,,
1240.11.127,Clã,Tr. Vasco Gama,Sede,,
1240.11.128,Clã,Tr. Vasco Gama,Sede,,
1240.11.129,Clã,Tr. Vasco Gama,Sede,,
1240.11.130,Clã,Tr. Vasco Gama,Sede,,
1240.11.131,Clã,Tr. Vasco Gama,Sede,,
1240.11.132,Clã,Tr. Vasco Gama,Sede,,
1240.11.133,Clã,Tr. Vasco Gama,Sede,,
1240.11.134,Clã,Tr. Vasco Gama,Sede,,
1240.11.135,Clã,Tr. Vasco Gama,Sede,,
1240.11.136,Clã,Tr. Vasco Gama,Sede,,
1240.11.137,Clã,Tr. Vasco Gama,Sede,,
1240.11.138,Clã,Tr. Vasco Gama,Sede,,
1240.11.139,Clã,Tr. Vasco Gama,Sede,,
1240.11.140,Clã,Tr. Vasco Gama,Sede,,
1240.11.141,Clã,Tr. Vasco Gama,Sede,,
1240.11.142,Clã,Tr. Vasco Gama,Sede,,
1240.11.143,Clã,Tr. Vasco Gama,Sede,,
1240.11.144,Clã,Tr. Vasco Gama,Sede,,
1240.11.145,Clã,Tr. Vasco Gama,Sede,,
1240.11.146,Clã,Tr. Vasco Gama,Sede,,
1240.11.147,Clã,Tr. Vasco Gama,Sede,,
1240.11.148,Clã,Tr. Vasco Gama,Sede,,
1240.11.149,Clã,Tr. Vasco Gama,Sede,,
1240.11.150,Clã,Tr. Vasco Gama,Sede,,
1240.11.151,Clã,Tr. Vasco Gama,Sede,,
1240.11.152,Clã,Tr. Vasco Gama,Sede,,
1240.11.153,Clã,Tr. Vasco Gama,Sede,,
1240.11.154,Clã,Tr. Vasco Gama,Sede,,
1240.11.155,Clã,Tr. Vasco Gama,Sede,,
1240.11.156,Clã,Tr. Vasco Gama,Sede,,
1240.11.157,Clã,Tr. Vasco Gama,Sede,,
1240.11.158,Clã,Tr. Vasco Gama,Sede,,
1240.11.159,Clã,Tr. Vasco Gama,Sede,,
1240.11.160,Clã,Tr. Vasco Gama,Sede,,
1240.11.161,Clã,Tr. Vasco Gama,Sede,,
1240.11.162,Clã,Tr. Vasco Gama,Sede,,
1240.11.163,Clã,Tr. Vasco Gama,Sede,,
1240.11.164,Clã,Tr. Vasco Gama,Sede,,
1240.11.165,Clã,Tr. Vasco Gama,Sede,,
1240.11.166,Clã,Tr. Vasco Gama,Sede,,
1240.11.167,Clã,Tr. Vasco Gama,Sede,,
1240.11.168,Clã,Tr. Vasco Gama,Sede,,
1240.11.169,Clã,Tr. Vasco Gama,Sede,,
1240.11.170,Clã,Tr. Vasco Gama,Sede,,
1240.11.171,Clã,Tr. Vasco Gama,Sede,,
1240.11.172,Clã,Tr. Vasco Gama,Sede,,
1240.11.173,Clã,Tr. Vasco Gama,Sede,,
1240.11.174,Clã,Tr. Vasco Gama,Sede,,
1240.11.175,Clã,Tr. Vasco Gama,Sede,,
1240.11.176,Clã,Tr. Vasco Gama,Sede,,
1240.11.177,Clã,Tr. Vasco Gama,Sede,,
1240.11.178,Clã,Tr. Vasco Gama,Sede,,
1240.11.179,Clã,Tr. Vasco Gama,Sede,,
1240.11.180,Clã,Tr. Vasco Gama,Sede,,
1240.11.181,Clã,Tr. Vasco Gama,Sede,,
1240.11.182,Clã,Tr. Vasco Gama,Sede,,
1240.11.183,Clã,Tr. Vasco Gama,Sede,,
1240.11.184,Clã,Tr. Vasco Gama,Sede,,
1240.11.185,Clã,Tr. Vasco Gama,Sede,,
1240.11.186,Clã,Tr. Vasco Gama,Sede,,
1240.11.187,Clã,Tr. Vasco Gama,Sede,,
1240.11.188,Clã,Tr. Vasco Gama,Sede,,
1240.11.189,Clã,Tr. Vasco Gama,Sede,,
1240.11.190,Clã,Tr. Vasco Gama,Sede,,
1240.11.191,Clã,Tr. Vasco Gama,Sede,,
1240.11.192,Clã,Tr. Vasco Gama,Sede,,
1240.11.193,Clã,Tr. Vasco Gama,Sede,,
1240.11.194,Clã,Tr. Vasco Gama,Sede,,
1240.11.195,Clã,Tr. Vasco Gama,Sede,,
1240.11.196,Clã,Tr. Vasco Gama,Sede,,
1240.11.197,Clã,Tr. Vasco Gama,Sede,,
1240.11.198,Clã,Tr. Vasco Gama,Sede,,
1240.11.199,Clã,Tr. Vasco Gama,Sede,,
1240.11.200,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.201,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.202,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.203,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.204,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.205,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.206,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.207,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.208,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.209,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.210,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.211,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.212,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.213,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.214,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.215,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.216,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.217,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.218,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.219,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.220,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.221,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.222,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.223,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.224,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.225,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.226,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.227,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.228,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.229,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.230,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.231,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.232,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.233,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.234,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.235,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.236,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.237,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.238,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.239,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.240,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.241,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.242,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.243,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.244,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.245,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.246,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.247,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.248,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.249,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.250,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.251,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.252,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.253,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.254,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.255,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.256,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.257,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.258,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.259,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.260,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.261,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.262,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.263,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.264,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.265,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.266,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.267,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.268,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.269,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.270,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.271,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.272,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.273,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.274,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.275,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.276,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.277,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.278,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.279,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.280,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.281,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.282,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.283,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.284,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.285,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.286,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.287,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.288,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.289,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.290,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.291,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.292,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.293,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.294,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.295,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.296,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.297,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.298,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.299,Clã,Tr. Vasco Gama,Abrigo,,
1240.11.300,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.301,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.302,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.303,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.304,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.305,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.306,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.307,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.308,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.309,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.310,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.311,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.312,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.313,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.314,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.315,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.316,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.317,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.318,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.319,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.320,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.321,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.322,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.323,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.324,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.325,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.326,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.327,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.328,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.329,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.330,Clã,Tr. Vasco Gama,Cozinha,,
1240.11.331,Clã,Tr. Vasco Gama,Cozinha,,
