Código,Unidade,Sub unidade,Tipo,Nome,Descritivo
1240.30.100,Comunidade,Secção,Sede,,
1240.30.101,Comunidade,Secção,Sede,,
1240.30.102,Comunidade,Secção,Sede,,
1240.30.103,Comunidade,Secção,Sede,,
1240.30.104,Comunidade,Secção,Sede,,
1240.30.105,Comunidade,Secção,Sede,,
1240.30.106,Comunidade,Secção,Sede,,
1240.30.107,Comunidade,Secção,Sede,,
1240.30.108,Comunidade,Secção,Sede,,
1240.30.109,Comunidade,Secção,Sede,,
1240.30.110,Comunidade,Secção,Sede,,
1240.30.111,Comunidade,Secção,Sede,,
1240.30.112,Comunidade,Secção,Sede,,
1240.30.113,Comunidade,Secção,Sede,,
1240.30.114,Comunidade,Secção,Sede,,
1240.30.115,Comunidade,Secção,Sede,,
1240.30.116,Comunidade,Secção,Sede,,
1240.30.117,Comunidade,Secção,Sede,,
1240.30.118,Comunidade,Secção,Sede,,
1240.30.119,Comunidade,Secção,Sede,,
1240.30.120,Comunidade,Secção,Sede,,
1240.30.121,Comunidade,Secção,Sede,,
1240.30.122,Comunidade,Secção,Sede,,
1240.30.123,Comunidade,Secção,Sede,,
1240.30.124,Comunidade,Secção,Sede,,
1240.30.125,Comunidade,Secção,Sede,,
1240.30.126,Comunidade,Secção,Sede,,
1240.30.127,Comunidade,Secção,Sede,,
1240.30.128,Comunidade,Secção,Sede,,
1240.30.129,Comunidade,Secção,Sede,,
1240.30.130,Comunidade,Secção,Sede,,
1240.30.131,Comunidade,Secção,Sede,,
1240.30.132,Comunidade,Secção,Sede,,
1240.30.133,Comunidade,Secção,Sede,,
1240.30.134,Comunidade,Secção,Sede,,
1240.30.135,Comunidade,Secção,Sede,,
1240.30.136,Comunidade,Secção,Sede,,
1240.30.137,Comunidade,Secção,Sede,,
1240.30.138,Comunidade,Secção,Sede,,
1240.30.139,Comunidade,Secção,Sede,,
1240.30.140,Comunidade,Secção,Sede,,
1240.30.141,Comunidade,Secção,Sede,,
1240.30.142,Comunidade,Secção,Sede,,
1240.30.143,Comunidade,Secção,Sede,,
1240.30.144,Comunidade,Secção,Sede,,
1240.30.145,Comunidade,Secção,Sede,,
1240.30.146,Comunidade,Secção,Sede,,
1240.30.147,Comunidade,Secção,Sede,,
1240.30.148,Comunidade,Secção,Sede,,
1240.30.149,Comunidade,Secção,Sede,,
1240.30.150,Comunidade,Secção,Sede,,
1240.30.151,Comunidade,Secção,Sede,,
1240.30.152,Comunidade,Secção,Sede,,
1240.30.153,Comunidade,Secção,Sede,,
1240.30.154,Comunidade,Secção,Sede,,
1240.30.155,Comunidade,Secção,Sede,,
1240.30.156,Comunidade,Secção,Sede,,
1240.30.157,Comunidade,Secção,Sede,,
1240.30.158,Comunidade,Secção,Sede,,
1240.30.159,Comunidade,Secção,Sede,,
1240.30.160,Comunidade,Secção,Sede,,
1240.30.161,Comunidade,Secção,Sede,,
1240.30.162,Comunidade,Secção,Sede,,
1240.30.163,Comunidade,Secção,Sede,,
1240.30.164,Comunidade,Secção,Sede,,
1240.30.165,Comunidade,Secção,Sede,,
1240.30.166,Comunidade,Secção,Sede,,
1240.30.167,Comunidade,Secção,Sede,,
1240.30.168,Comunidade,Secção,Sede,,
1240.30.169,Comunidade,Secção,Sede,,
1240.30.170,Comunidade,Secção,Sede,,
1240.30.171,Comunidade,Secção,Sede,,
1240.30.172,Comunidade,Secção,Sede,,
1240.30.173,Comunidade,Secção,Sede,,
1240.30.174,Comunidade,Secção,Sede,,
1240.30.175,Comunidade,Secção,Sede,,
1240.30.176,Comunidade,Secção,Sede,,
1240.30.177,Comunidade,Secção,Sede,,
1240.30.178,Comunidade,Secção,Sede,,
1240.30.179,Comunidade,Secção,Sede,,
1240.30.180,Comunidade,Secção,Sede,,
1240.30.181,Comunidade,Secção,Sede,,
1240.30.182,Comunidade,Secção,Sede,,
1240.30.183,Comunidade,Secção,Sede,,
1240.30.184,Comunidade,Secção,Sede,,
1240.30.185,Comunidade,Secção,Sede,,
1240.30.186,Comunidade,Secção,Sede,,
1240.30.187,Comunidade,Secção,Sede,,
1240.30.188,Comunidade,Secção,Sede,,
1240.30.189,Comunidade,Secção,Sede,,
1240.30.190,Comunidade,Secção,Sede,,
1240.30.191,Comunidade,Secção,Sede,,
1240.30.192,Comunidade,Secção,Sede,,
1240.30.193,Comunidade,Secção,Sede,,
1240.30.194,Comunidade,Secção,Sede,,
1240.30.195,Comunidade,Secção,Sede,,
1240.30.196,Comunidade,Secção,Sede,,
1240.30.197,Comunidade,Secção,Sede,,
1240.30.198,Comunidade,Secção,Sede,,
1240.30.199,Comunidade,Secção,Sede,,
1240.30.200,Comunidade,Secção,Abrigo,Tenda Iglo Quechua T3+,"Sacos tenda, prumos e estacas; Tenda; Duplo teto; 2 prumos base; 1 prumo porta"
1240.30.201,Comunidade,Secção,Abrigo,Tenda Canadiana 2p 1 porta,"Sacos tenda, prumos e estacas; Tenda; Duplo teto; 2x2 prumos base; 1x4 prumo superior"
1240.30.202,Comunidade,Secção,Abrigo,Tarp c/ prumos,"Sacos tenda, prumos e estacas; Tenda; Duplo teto; 2x2 prumos base; 1x4 prumo superior"
1240.30.203,Comunidade,Secção,Abrigo,Tarp c/ prumos,Saco tenda; Duplo teto; 2x2 prumos base; 1x4 prumo superior;
1240.30.204,Comunidade,Secção,Abrigo,Duplo teto roxo,
1240.30.205,Comunidade,Secção,Abrigo,"Oleado 2x1,5m",
1240.30.206,Comunidade,Secção,Abrigo,"Oleado 2x1,5m",
1240.30.207,Comunidade,Secção,Abrigo,,
1240.30.208,Comunidade,Secção,Abrigo,,
1240.30.209,Comunidade,Secção,Abrigo,,
1240.30.210,Comunidade,Secção,Abrigo,,
1240.30.211,Comunidade,Secção,Abrigo,,
1240.30.212,Comunidade,Secção,Abrigo,,
1240.30.213,Comunidade,Secção,Abrigo,,
1240.30.214,Comunidade,Secção,Abrigo,,
1240.30.215,Comunidade,Secção,Abrigo,,
1240.30.216,Comunidade,Secção,Abrigo,,
1240.30.217,Comunidade,Secção,Abrigo,,
1240.30.218,Comunidade,Secção,Abrigo,,
1240.30.219,Comunidade,Secção,Abrigo,,
1240.30.220,Comunidade,Secção,Abrigo,,
1240.30.221,Comunidade,Secção,Abrigo,,
1240.30.222,Comunidade,Secção,Abrigo,,
1240.30.223,Comunidade,Secção,Abrigo,,
1240.30.224,Comunidade,Secção,Abrigo,,
1240.30.225,Comunidade,Secção,Abrigo,,
1240.30.226,Comunidade,Secção,Abrigo,,
1240.30.227,Comunidade,Secção,Abrigo,,
1240.30.228,Comunidade,Secção,Abrigo,,
1240.30.229,Comunidade,Secção,Abrigo,,
1240.30.230,Comunidade,Secção,Abrigo,,
1240.30.231,Comunidade,Secção,Abrigo,,
1240.30.232,Comunidade,Secção,Abrigo,,
1240.30.233,Comunidade,Secção,Abrigo,,
1240.30.234,Comunidade,Secção,Abrigo,,
1240.30.235,Comunidade,Secção,Abrigo,,
1240.30.236,Comunidade,Secção,Abrigo,,
1240.30.237,Comunidade,Secção,Abrigo,,
1240.30.238,Comunidade,Secção,Abrigo,,
1240.30.239,Comunidade,Secção,Abrigo,,
1240.30.240,Comunidade,Secção,Abrigo,,
1240.30.241,Comunidade,Secção,Abrigo,,
1240.30.242,Comunidade,Secção,Abrigo,,
1240.30.243,Comunidade,Secção,Abrigo,,
1240.30.244,Comunidade,Secção,Abrigo,,
1240.30.245,Comunidade,Secção,Abrigo,,
1240.30.246,Comunidade,Secção,Abrigo,,
1240.30.247,Comunidade,Secção,Abrigo,,
1240.30.248,Comunidade,Secção,Abrigo,,
1240.30.249,Comunidade,Secção,Abrigo,,
1240.30.250,Comunidade,Secção,Abrigo,,
1240.30.251,Comunidade,Secção,Abrigo,,
1240.30.252,Comunidade,Secção,Abrigo,,
1240.30.253,Comunidade,Secção,Abrigo,,
1240.30.254,Comunidade,Secção,Abrigo,,
1240.30.255,Comunidade,Secção,Abrigo,,
1240.30.256,Comunidade,Secção,Abrigo,,
1240.30.257,Comunidade,Secção,Abrigo,,
1240.30.258,Comunidade,Secção,Abrigo,,
1240.30.259,Comunidade,Secção,Abrigo,,
1240.30.260,Comunidade,Secção,Abrigo,,
1240.30.261,Comunidade,Secção,Abrigo,,
1240.30.262,Comunidade,Secção,Abrigo,,
1240.30.263,Comunidade,Secção,Abrigo,,
1240.30.264,Comunidade,Secção,Abrigo,,
1240.30.265,Comunidade,Secção,Abrigo,,
1240.30.266,Comunidade,Secção,Abrigo,,
1240.30.267,Comunidade,Secção,Abrigo,,
1240.30.268,Comunidade,Secção,Abrigo,,
1240.30.269,Comunidade,Secção,Abrigo,,
1240.30.270,Comunidade,Secção,Abrigo,,
1240.30.271,Comunidade,Secção,Abrigo,,
1240.30.272,Comunidade,Secção,Abrigo,,
1240.30.273,Comunidade,Secção,Abrigo,,
1240.30.274,Comunidade,Secção,Abrigo,,
1240.30.275,Comunidade,Secção,Abrigo,,
1240.30.276,Comunidade,Secção,Abrigo,,
1240.30.277,Comunidade,Secção,Abrigo,,
1240.30.278,Comunidade,Secção,Abrigo,,
1240.30.279,Comunidade,Secção,Abrigo,,
1240.30.280,Comunidade,Secção,Abrigo,,
1240.30.281,Comunidade,Secção,Abrigo,,
1240.30.282,Comunidade,Secção,Abrigo,,
1240.30.283,Comunidade,Secção,Abrigo,,
1240.30.284,Comunidade,Secção,Abrigo,,
1240.30.285,Comunidade,Secção,Abrigo,,
1240.30.286,Comunidade,Secção,Abrigo,,
1240.30.287,Comunidade,Secção,Abrigo,,
1240.30.288,Comunidade,Secção,Abrigo,,
1240.30.289,Comunidade,Secção,Abrigo,,
1240.30.290,Comunidade,Secção,Abrigo,,
1240.30.291,Comunidade,Secção,Abrigo,,
1240.30.292,Comunidade,Secção,Abrigo,,
1240.30.293,Comunidade,Secção,Abrigo,,
1240.30.294,Comunidade,Secção,Abrigo,,
1240.30.295,Comunidade,Secção,Abrigo,,
1240.30.296,Comunidade,Secção,Abrigo,,
1240.30.297,Comunidade,Secção,Abrigo,,
1240.30.298,Comunidade,Secção,Abrigo,,
1240.30.299,Comunidade,Secção,Abrigo,,
1240.30.300,Comunidade,Secção,Cozinha,Panela 8p,Panela Grande c/tampa
1240.30.301,Comunidade,Secção,Cozinha,Panela 6p,Panela Grande c/tampa
1240.30.302,Comunidade,Secção,Cozinha,Panela 6p,Panela Grande s/tampa
1240.30.303,Comunidade,Secção,Cozinha,Concha,
1240.30.304,Comunidade,Secção,Cozinha,Escumadeira,
1240.30.305,Comunidade,Secção,Cozinha,Chaleira 1L,
1240.30.306,Comunidade,Secção,Cozinha,Chaleira 1L,
1240.30.307,Comunidade,Secção,Cozinha,,
1240.30.308,Comunidade,Secção,Cozinha,,
1240.30.309,Comunidade,Secção,Cozinha,,
1240.30.310,Comunidade,Secção,Cozinha,,
1240.30.311,Comunidade,Secção,Cozinha,,
1240.30.312,Comunidade,Secção,Cozinha,,
1240.30.313,Comunidade,Secção,Cozinha,,
1240.30.314,Comunidade,Secção,Cozinha,,
1240.30.315,Comunidade,Secção,Cozinha,,
1240.30.316,Comunidade,Secção,Cozinha,,
1240.30.317,Comunidade,Secção,Cozinha,,
1240.30.318,Comunidade,Secção,Cozinha,,
1240.30.319,Comunidade,Secção,Cozinha,,
1240.30.320,Comunidade,Secção,Cozinha,,
1240.30.321,Comunidade,Secção,Cozinha,,
1240.30.322,Comunidade,Secção,Cozinha,,
1240.30.323,Comunidade,Secção,Cozinha,,
1240.30.324,Comunidade,Secção,Cozinha,,
1240.30.325,Comunidade,Secção,Cozinha,,
1240.30.326,Comunidade,Secção,Cozinha,,
1240.30.327,Comunidade,Secção,Cozinha,,
1240.30.328,Comunidade,Secção,Cozinha,,
1240.30.329,Comunidade,Secção,Cozinha,,
1240.30.330,Comunidade,Secção,Cozinha,,
1240.30.331,Comunidade,Secção,Cozinha,,
1240.30.332,Comunidade,Secção,Cozinha,,
1240.30.333,Comunidade,Secção,Cozinha,,
1240.30.334,Comunidade,Secção,Cozinha,,
1240.30.335,Comunidade,Secção,Cozinha,,
1240.30.336,Comunidade,Secção,Cozinha,,
1240.30.337,Comunidade,Secção,Cozinha,,
1240.30.338,Comunidade,Secção,Cozinha,,
1240.30.339,Comunidade,Secção,Cozinha,,
1240.30.340,Comunidade,Secção,Cozinha,,
1240.30.341,Comunidade,Secção,Cozinha,,
1240.30.342,Comunidade,Secção,Cozinha,,
1240.30.343,Comunidade,Secção,Cozinha,,
1240.30.344,Comunidade,Secção,Cozinha,,
1240.30.345,Comunidade,Secção,Cozinha,,
1240.30.346,Comunidade,Secção,Cozinha,,
1240.30.347,Comunidade,Secção,Cozinha,,
1240.30.348,Comunidade,Secção,Cozinha,,
1240.30.349,Comunidade,Secção,Cozinha,,
1240.30.350,Comunidade,Secção,Cozinha,,
1240.30.351,Comunidade,Secção,Cozinha,,
1240.30.352,Comunidade,Secção,Cozinha,,
1240.30.353,Comunidade,Secção,Cozinha,,
1240.30.354,Comunidade,Secção,Cozinha,,
1240.30.355,Comunidade,Secção,Cozinha,,
1240.30.356,Comunidade,Secção,Cozinha,,
1240.30.357,Comunidade,Secção,Cozinha,,
1240.30.358,Comunidade,Secção,Cozinha,,
1240.30.359,Comunidade,Secção,Cozinha,,
1240.30.360,Comunidade,Secção,Cozinha,,
1240.30.361,Comunidade,Secção,Cozinha,,
1240.30.362,Comunidade,Secção,Cozinha,,
1240.30.363,Comunidade,Secção,Cozinha,,
1240.30.364,Comunidade,Secção,Cozinha,,
1240.30.365,Comunidade,Secção,Cozinha,,
1240.30.366,Comunidade,Secção,Cozinha,,
1240.30.367,Comunidade,Secção,Cozinha,,
1240.30.368,Comunidade,Secção,Cozinha,,
1240.30.369,Comunidade,Secção,Cozinha,,
1240.30.370,Comunidade,Secção,Cozinha,,
1240.30.371,Comunidade,Secção,Cozinha,,
1240.30.372,Comunidade,Secção,Cozinha,,
1240.30.373,Comunidade,Secção,Cozinha,,
1240.30.374,Comunidade,Secção,Cozinha,,
1240.30.375,Comunidade,Secção,Cozinha,,
1240.30.376,Comunidade,Secção,Cozinha,,
1240.30.377,Comunidade,Secção,Cozinha,,
1240.30.378,Comunidade,Secção,Cozinha,,
1240.30.379,Comunidade,Secção,Cozinha,,
1240.30.380,Comunidade,Secção,Cozinha,,
1240.30.381,Comunidade,Secção,Cozinha,,
1240.30.382,Comunidade,Secção,Cozinha,,
1240.30.383,Comunidade,Secção,Cozinha,,
1240.30.384,Comunidade,Secção,Cozinha,,
1240.30.385,Comunidade,Secção,Cozinha,,
1240.30.386,Comunidade,Secção,Cozinha,,
1240.30.387,Comunidade,Secção,Cozinha,,
1240.30.388,Comunidade,Secção,Cozinha,,
1240.30.389,Comunidade,Secção,Cozinha,,
1240.30.390,Comunidade,Secção,Cozinha,,
1240.30.391,Comunidade,Secção,Cozinha,,
1240.30.392,Comunidade,Secção,Cozinha,,
1240.30.393,Comunidade,Secção,Cozinha,,
1240.30.394,Comunidade,Secção,Cozinha,,
1240.30.395,Comunidade,Secção,Cozinha,,
1240.30.396,Comunidade,Secção,Cozinha,,
1240.30.397,Comunidade,Secção,Cozinha,,
1240.30.398,Comunidade,Secção,Cozinha,,
1240.30.399,Comunidade,Secção,Cozinha,,
1240.30.400,Comunidade,Secção,Ferramentas,Pá Dobrável,
1240.30.401,Comunidade,Secção,Ferramentas,Pá Dobrável,
1240.30.402,Comunidade,Secção,Ferramentas,Pá Dobrável,
1240.30.403,Comunidade,Secção,Ferramentas,Azagaia Grande,Verde
1240.30.404,Comunidade,Secção,Ferramentas,Azagaia Grande,Cinzenta
1240.30.405,Comunidade,Secção,Ferramentas,Azagaia Grande,Vermelha
1240.30.406,Comunidade,Secção,Ferramentas,Maço,
1240.30.407,Comunidade,Secção,Ferramentas,Pá dobrável,Pequena e Preta
1240.30.408,Comunidade,Secção,Ferramentas,Conjunto Escova Pá,
1240.30.409,Comunidade,Secção,Ferramentas,,
1240.30.410,Comunidade,Secção,Ferramentas,,
1240.30.411,Comunidade,Secção,Ferramentas,,
1240.30.412,Comunidade,Secção,Ferramentas,,
1240.30.413,Comunidade,Secção,Ferramentas,,
1240.30.414,Comunidade,Secção,Ferramentas,,
1240.30.415,Comunidade,Secção,Ferramentas,,
1240.30.416,Comunidade,Secção,Ferramentas,,
1240.30.417,Comunidade,Secção,Ferramentas,,
1240.30.418,Comunidade,Secção,Ferramentas,,
1240.30.419,Comunidade,Secção,Ferramentas,,
1240.30.420,Comunidade,Secção,Ferramentas,,
1240.30.421,Comunidade,Secção,Ferramentas,,
1240.30.422,Comunidade,Secção,Ferramentas,,
1240.30.423,Comunidade,Secção,Ferramentas,,
1240.30.424,Comunidade,Secção,Ferramentas,,
1240.30.425,Comunidade,Secção,Ferramentas,,
1240.30.426,Comunidade,Secção,Ferramentas,,
1240.30.427,Comunidade,Secção,Ferramentas,,
1240.30.428,Comunidade,Secção,Ferramentas,,
1240.30.429,Comunidade,Secção,Ferramentas,,
1240.30.430,Comunidade,Secção,Ferramentas,,
1240.30.431,Comunidade,Secção,Ferramentas,,
1240.30.432,Comunidade,Secção,Ferramentas,,
1240.30.433,Comunidade,Secção,Ferramentas,,
1240.30.434,Comunidade,Secção,Ferramentas,,
1240.30.435,Comunidade,Secção,Ferramentas,,
1240.30.436,Comunidade,Secção,Ferramentas,,
1240.30.437,Comunidade,Secção,Ferramentas,,
1240.30.438,Comunidade,Secção,Ferramentas,,
1240.30.439,Comunidade,Secção,Ferramentas,,
1240.30.440,Comunidade,Secção,Ferramentas,,
1240.30.441,Comunidade,Secção,Ferramentas,,
1240.30.442,Comunidade,Secção,Ferramentas,,
1240.30.443,Comunidade,Secção,Ferramentas,,
1240.30.444,Comunidade,Secção,Ferramentas,,
1240.30.445,Comunidade,Secção,Ferramentas,,
1240.30.446,Comunidade,Secção,Ferramentas,,
1240.30.447,Comunidade,Secção,Ferramentas,,
1240.30.448,Comunidade,Secção,Ferramentas,,
1240.30.449,Comunidade,Secção,Ferramentas,,
1240.30.450,Comunidade,Secção,Ferramentas,,
1240.30.451,Comunidade,Secção,Ferramentas,,
1240.30.452,Comunidade,Secção,Ferramentas,,
1240.30.453,Comunidade,Secção,Ferramentas,,
1240.30.454,Comunidade,Secção,Ferramentas,,
1240.30.455,Comunidade,Secção,Ferramentas,,
1240.30.456,Comunidade,Secção,Ferramentas,,
1240.30.457,Comunidade,Secção,Ferramentas,,
1240.30.458,Comunidade,Secção,Ferramentas,,
1240.30.459,Comunidade,Secção,Ferramentas,,
1240.30.460,Comunidade,Secção,Ferramentas,,
1240.30.461,Comunidade,Secção,Ferramentas,,
1240.30.462,Comunidade,Secção,Ferramentas,,
1240.30.463,Comunidade,Secção,Ferramentas,,
1240.30.464,Comunidade,Secção,Ferramentas,,
1240.30.465,Comunidade,Secção,Ferramentas,,
1240.30.466,Comunidade,Secção,Ferramentas,,
1240.30.467,Comunidade,Secção,Ferramentas,,
1240.30.468,Comunidade,Secção,Ferramentas,,
1240.30.469,Comunidade,Secção,Ferramentas,,
1240.30.470,Comunidade,Secção,Ferramentas,,
1240.30.471,Comunidade,Secção,Ferramentas,,
1240.30.472,Comunidade,Secção,Ferramentas,,
1240.30.473,Comunidade,Secção,Ferramentas,,
1240.30.474,Comunidade,Secção,Ferramentas,,
1240.30.475,Comunidade,Secção,Ferramentas,,
1240.30.476,Comunidade,Secção,Ferramentas,,
1240.30.477,Comunidade,Secção,Ferramentas,,
1240.30.478,Comunidade,Secção,Ferramentas,,
1240.30.479,Comunidade,Secção,Ferramentas,,
1240.30.480,Comunidade,Secção,Ferramentas,,
1240.30.481,Comunidade,Secção,Ferramentas,,
1240.30.482,Comunidade,Secção,Ferramentas,,
1240.30.483,Comunidade,Secção,Ferramentas,,
1240.30.484,Comunidade,Secção,Ferramentas,,
1240.30.485,Comunidade,Secção,Ferramentas,,
1240.30.486,Comunidade,Secção,Ferramentas,,
1240.30.487,Comunidade,Secção,Ferramentas,,
1240.30.488,Comunidade,Secção,Ferramentas,,
1240.30.489,Comunidade,Secção,Ferramentas,,
1240.30.490,Comunidade,Secção,Ferramentas,,
1240.30.491,Comunidade,Secção,Ferramentas,,
1240.30.492,Comunidade,Secção,Ferramentas,,
1240.30.493,Comunidade,Secção,Ferramentas,,
1240.30.494,Comunidade,Secção,Ferramentas,,
1240.30.495,Comunidade,Secção,Ferramentas,,
1240.30.496,Comunidade,Secção,Ferramentas,,
1240.30.497,Comunidade,Secção,Ferramentas,,
1240.30.498,Comunidade,Secção,Ferramentas,,
1240.30.499,Comunidade,Secção,Ferramentas,,
1240.30.500,Comunidade,Secção,Energizados,Fogão 2 bicos,
1240.30.501,Comunidade,Secção,Energizados,,
1240.30.502,Comunidade,Secção,Energizados,,
1240.30.503,Comunidade,Secção,Energizados,,
1240.30.504,Comunidade,Secção,Energizados,,
1240.30.505,Comunidade,Secção,Energizados,,
1240.30.506,Comunidade,Secção,Energizados,,
1240.30.507,Comunidade,Secção,Energizados,,
1240.30.508,Comunidade,Secção,Energizados,,
1240.30.509,Comunidade,Secção,Energizados,,
1240.30.510,Comunidade,Secção,Energizados,,
1240.30.511,Comunidade,Secção,Energizados,,
1240.30.512,Comunidade,Secção,Energizados,,
1240.30.513,Comunidade,Secção,Energizados,,
1240.30.514,Comunidade,Secção,Energizados,,
1240.30.515,Comunidade,Secção,Energizados,,
1240.30.516,Comunidade,Secção,Energizados,,
1240.30.517,Comunidade,Secção,Energizados,,
1240.30.518,Comunidade,Secção,Energizados,,
1240.30.519,Comunidade,Secção,Energizados,,
1240.30.520,Comunidade,Secção,Energizados,,
1240.30.521,Comunidade,Secção,Energizados,,
1240.30.522,Comunidade,Secção,Energizados,,
1240.30.523,Comunidade,Secção,Energizados,,
1240.30.524,Comunidade,Secção,Energizados,,
1240.30.525,Comunidade,Secção,Energizados,,
1240.30.526,Comunidade,Secção,Energizados,,
1240.30.527,Comunidade,Secção,Energizados,,
1240.30.528,Comunidade,Secção,Energizados,,
1240.30.529,Comunidade,Secção,Energizados,,
1240.30.530,Comunidade,Secção,Energizados,,
1240.30.531,Comunidade,Secção,Energizados,,
1240.30.532,Comunidade,Secção,Energizados,,
1240.30.533,Comunidade,Secção,Energizados,,
1240.30.534,Comunidade,Secção,Energizados,,
1240.30.535,Comunidade,Secção,Energizados,,
1240.30.536,Comunidade,Secção,Energizados,,
1240.30.537,Comunidade,Secção,Energizados,,
1240.30.538,Comunidade,Secção,Energizados,,
1240.30.539,Comunidade,Secção,Energizados,,
1240.30.540,Comunidade,Secção,Energizados,,
1240.30.541,Comunidade,Secção,Energizados,,
1240.30.542,Comunidade,Secção,Energizados,,
1240.30.543,Comunidade,Secção,Energizados,,
1240.30.544,Comunidade,Secção,Energizados,,
1240.30.545,Comunidade,Secção,Energizados,,
1240.30.546,Comunidade,Secção,Energizados,,
1240.30.547,Comunidade,Secção,Energizados,,
1240.30.548,Comunidade,Secção,Energizados,,
1240.30.549,Comunidade,Secção,Energizados,,
1240.30.550,Comunidade,Secção,Energizados,,
1240.30.551,Comunidade,Secção,Energizados,,
1240.30.552,Comunidade,Secção,Energizados,,
1240.30.553,Comunidade,Secção,Energizados,,
1240.30.554,Comunidade,Secção,Energizados,,
1240.30.555,Comunidade,Secção,Energizados,,
1240.30.556,Comunidade,Secção,Energizados,,
1240.30.557,Comunidade,Secção,Energizados,,
1240.30.558,Comunidade,Secção,Energizados,,
1240.30.559,Comunidade,Secção,Energizados,,
1240.30.560,Comunidade,Secção,Energizados,,
1240.30.561,Comunidade,Secção,Energizados,,
1240.30.562,Comunidade,Secção,Energizados,,
1240.30.563,Comunidade,Secção,Energizados,,
1240.30.564,Comunidade,Secção,Energizados,,
1240.30.565,Comunidade,Secção,Energizados,,
1240.30.566,Comunidade,Secção,Energizados,,
1240.30.567,Comunidade,Secção,Energizados,,
1240.30.568,Comunidade,Secção,Energizados,,
1240.30.569,Comunidade,Secção,Energizados,,
1240.30.570,Comunidade,Secção,Energizados,,
1240.30.571,Comunidade,Secção,Energizados,,
1240.30.572,Comunidade,Secção,Energizados,,
1240.30.573,Comunidade,Secção,Energizados,,
1240.30.574,Comunidade,Secção,Energizados,,
1240.30.575,Comunidade,Secção,Energizados,,
1240.30.576,Comunidade,Secção,Energizados,,
1240.30.577,Comunidade,Secção,Energizados,,
1240.30.578,Comunidade,Secção,Energizados,,
1240.30.579,Comunidade,Secção,Energizados,,
1240.30.580,Comunidade,Secção,Energizados,,
1240.30.581,Comunidade,Secção,Energizados,,
1240.30.582,Comunidade,Secção,Energizados,,
1240.30.583,Comunidade,Secção,Energizados,,
1240.30.584,Comunidade,Secção,Energizados,,
1240.30.585,Comunidade,Secção,Energizados,,
1240.30.586,Comunidade,Secção,Energizados,,
1240.30.587,Comunidade,Secção,Energizados,,
1240.30.588,Comunidade,Secção,Energizados,,
1240.30.589,Comunidade,Secção,Energizados,,
1240.30.590,Comunidade,Secção,Energizados,,
1240.30.591,Comunidade,Secção,Energizados,,
1240.30.592,Comunidade,Secção,Energizados,,
1240.30.593,Comunidade,Secção,Energizados,,
1240.30.594,Comunidade,Secção,Energizados,,
1240.30.595,Comunidade,Secção,Energizados,,
1240.30.596,Comunidade,Secção,Energizados,,
1240.30.597,Comunidade,Secção,Energizados,,
1240.30.598,Comunidade,Secção,Energizados,,
1240.30.599,Comunidade,Secção,Energizados,,
1240.30.600,Comunidade,Secção,Socorrismo,,
1240.30.601,Comunidade,Secção,Socorrismo,,
1240.30.602,Comunidade,Secção,Socorrismo,,
1240.30.603,Comunidade,Secção,Socorrismo,,
1240.30.604,Comunidade,Secção,Socorrismo,,
1240.30.605,Comunidade,Secção,Socorrismo,,
1240.30.606,Comunidade,Secção,Socorrismo,,
1240.30.607,Comunidade,Secção,Socorrismo,,
1240.30.608,Comunidade,Secção,Socorrismo,,
1240.30.609,Comunidade,Secção,Socorrismo,,
1240.30.610,Comunidade,Secção,Socorrismo,,
1240.30.611,Comunidade,Secção,Socorrismo,,
1240.30.612,Comunidade,Secção,Socorrismo,,
1240.30.613,Comunidade,Secção,Socorrismo,,
1240.30.614,Comunidade,Secção,Socorrismo,,
1240.30.615,Comunidade,Secção,Socorrismo,,
1240.30.616,Comunidade,Secção,Socorrismo,,
1240.30.617,Comunidade,Secção,Socorrismo,,
1240.30.618,Comunidade,Secção,Socorrismo,,
1240.30.619,Comunidade,Secção,Socorrismo,,
1240.30.620,Comunidade,Secção,Socorrismo,,
1240.30.621,Comunidade,Secção,Socorrismo,,
1240.30.622,Comunidade,Secção,Socorrismo,,
1240.30.623,Comunidade,Secção,Socorrismo,,
1240.30.624,Comunidade,Secção,Socorrismo,,
1240.30.625,Comunidade,Secção,Socorrismo,,
1240.30.626,Comunidade,Secção,Socorrismo,,
1240.30.627,Comunidade,Secção,Socorrismo,,
1240.30.628,Comunidade,Secção,Socorrismo,,
1240.30.629,Comunidade,Secção,Socorrismo,,
1240.30.630,Comunidade,Secção,Socorrismo,,
1240.30.631,Comunidade,Secção,Socorrismo,,
1240.30.632,Comunidade,Secção,Socorrismo,,
1240.30.633,Comunidade,Secção,Socorrismo,,
1240.30.634,Comunidade,Secção,Socorrismo,,
1240.30.635,Comunidade,Secção,Socorrismo,,
1240.30.636,Comunidade,Secção,Socorrismo,,
1240.30.637,Comunidade,Secção,Socorrismo,,
1240.30.638,Comunidade,Secção,Socorrismo,,
1240.30.639,Comunidade,Secção,Socorrismo,,
1240.30.640,Comunidade,Secção,Socorrismo,,
1240.30.641,Comunidade,Secção,Socorrismo,,
1240.30.642,Comunidade,Secção,Socorrismo,,
1240.30.643,Comunidade,Secção,Socorrismo,,
1240.30.644,Comunidade,Secção,Socorrismo,,
1240.30.645,Comunidade,Secção,Socorrismo,,
1240.30.646,Comunidade,Secção,Socorrismo,,
