Código,Unidade,Sub unidade,Tipo,Nome,Descritivo
1240.10.100,Alcateia,Secção,Sede,,
1240.10.101,Alcateia,Secção,Sede,,
1240.10.102,Alcateia,Secção,Sede,,
1240.10.103,Alcateia,Secção,Sede,,
1240.10.104,Alcateia,Secção,Sede,,
1240.10.105,Alcateia,Secção,Sede,,
1240.10.106,Alcateia,Secção,Sede,,
1240.10.107,Alcateia,Secção,Sede,,
1240.10.108,Alcateia,Secção,Sede,,
1240.10.109,Alcateia,Secção,Sede,,
1240.10.110,Alcateia,Secção,Sede,,
1240.10.111,Alcateia,Secção,Sede,,
1240.10.112,Alcateia,Secção,Sede,,
1240.10.113,Alcateia,Secção,Sede,,
1240.10.114,Alcateia,Secção,Sede,,
1240.10.115,Alcateia,Secção,Sede,,
1240.10.116,Alcateia,Secção,Sede,,
1240.10.117,Alcateia,Secção,Sede,,
1240.10.118,Alcateia,Secção,Sede,,
1240.10.119,Alcateia,Secção,Sede,,
1240.10.120,Alcateia,Secção,Sede,,
1240.10.121,Alcateia,Secção,Sede,,
1240.10.122,Alcateia,Secção,Sede,,
1240.10.123,Alcateia,Secção,Sede,,
1240.10.124,Alcateia,Secção,Sede,,
1240.10.125,Alcateia,Secção,Sede,,
1240.10.126,Alcateia,Secção,Sede,,
1240.10.127,Alcateia,Secção,Sede,,
1240.10.128,Alcateia,Secção,Sede,,
1240.10.129,Alcateia,Secção,Sede,,
1240.10.130,Alcateia,Secção,Sede,,
1240.10.131,Alcateia,Secção,Sede,,
1240.10.132,Alcateia,Secção,Sede,,
1240.10.133,Alcateia,Secção,Sede,,
1240.10.134,Alcateia,Secção,Sede,,
1240.10.135,Alcateia,Secção,Sede,,
1240.10.136,Alcateia,Secção,Sede,,
1240.10.137,Alcateia,Secção,Sede,,
1240.10.138,Alcateia,Secção,Sede,,
1240.10.139,Alcateia,Secção,Sede,,
1240.10.140,Alcateia,Secção,Sede,,
1240.10.141,Alcateia,Secção,Sede,,
1240.10.142,Alcateia,Secção,Sede,,
1240.10.143,Alcateia,Secção,Sede,,
1240.10.144,Alcateia,Secção,Sede,,
1240.10.145,Alcateia,Secção,Sede,,
1240.10.146,Alcateia,Secção,Sede,,
1240.10.147,Alcateia,Secção,Sede,,
1240.10.148,Alcateia,Secção,Sede,,
1240.10.149,Alcateia,Secção,Sede,,
1240.10.150,Alcateia,Secção,Sede,,
1240.10.151,Alcateia,Secção,Sede,,
1240.10.152,Alcateia,Secção,Sede,,
1240.10.153,Alcateia,Secção,Sede,,
1240.10.154,Alcateia,Secção,Sede,,
1240.10.155,Alcateia,Secção,Sede,,
1240.10.156,Alcateia,Secção,Sede,,
1240.10.157,Alcateia,Secção,Sede,,
1240.10.158,Alcateia,Secção,Sede,,
1240.10.159,Alcateia,Secção,Sede,,
1240.10.160,Alcateia,Secção,Sede,,
1240.10.161,Alcateia,Secção,Sede,,
1240.10.162,Alcateia,Secção,Sede,,
1240.10.163,Alcateia,Secção,Sede,,
1240.10.164,Alcateia,Secção,Sede,,
1240.10.165,Alcateia,Secção,Sede,,
1240.10.166,Alcateia,Secção,Sede,,
1240.10.167,Alcateia,Secção,Sede,,
1240.10.168,Alcateia,Secção,Sede,,
1240.10.169,Alcateia,Secção,Sede,,
1240.10.170,Alcateia,Secção,Sede,,
1240.10.171,Alcateia,Secção,Sede,,
1240.10.172,Alcateia,Secção,Sede,,
1240.10.173,Alcateia,Secção,Sede,,
1240.10.174,Alcateia,Secção,Sede,,
1240.10.175,Alcateia,Secção,Sede,,
1240.10.176,Alcateia,Secção,Sede,,
1240.10.177,Alcateia,Secção,Sede,,
1240.10.178,Alcateia,Secção,Sede,,
1240.10.179,Alcateia,Secção,Sede,,
1240.10.180,Alcateia,Secção,Sede,,
1240.10.181,Alcateia,Secção,Sede,,
1240.10.182,Alcateia,Secção,Sede,,
1240.10.183,Alcateia,Secção,Sede,,
1240.10.184,Alcateia,Secção,Sede,,
1240.10.185,Alcateia,Secção,Sede,,
1240.10.186,Alcateia,Secção,Sede,,
1240.10.187,Alcateia,Secção,Sede,,
1240.10.188,Alcateia,Secção,Sede,,
1240.10.189,Alcateia,Secção,Sede,,
1240.10.190,Alcateia,Secção,Sede,,
1240.10.191,Alcateia,Secção,Sede,,
1240.10.192,Alcateia,Secção,Sede,,
1240.10.193,Alcateia,Secção,Sede,,
1240.10.194,Alcateia,Secção,Sede,,
1240.10.195,Alcateia,Secção,Sede,,
1240.10.196,Alcateia,Secção,Sede,,
1240.10.197,Alcateia,Secção,Sede,,
1240.10.198,Alcateia,Secção,Sede,,
1240.10.199,Alcateia,Secção,Sede,,
1240.10.200,Alcateia,Secção,Abrigo,,
1240.10.201,Alcateia,Secção,Abrigo,,
1240.10.202,Alcateia,Secção,Abrigo,,
1240.10.203,Alcateia,Secção,Abrigo,,
1240.10.204,Alcateia,Secção,Abrigo,,
1240.10.205,Alcateia,Secção,Abrigo,,
1240.10.206,Alcateia,Secção,Abrigo,,
1240.10.207,Alcateia,Secção,Abrigo,,
1240.10.208,Alcateia,Secção,Abrigo,,
1240.10.209,Alcateia,Secção,Abrigo,,
1240.10.210,Alcateia,Secção,Abrigo,,
1240.10.211,Alcateia,Secção,Abrigo,,
1240.10.212,Alcateia,Secção,Abrigo,,
1240.10.213,Alcateia,Secção,Abrigo,,
1240.10.214,Alcateia,Secção,Abrigo,,
1240.10.215,Alcateia,Secção,Abrigo,,
1240.10.216,Alcateia,Secção,Abrigo,,
1240.10.217,Alcateia,Secção,Abrigo,,
1240.10.218,Alcateia,Secção,Abrigo,,
1240.10.219,Alcateia,Secção,Abrigo,,
1240.10.220,Alcateia,Secção,Abrigo,,
1240.10.221,Alcateia,Secção,Abrigo,,
1240.10.222,Alcateia,Secção,Abrigo,,
1240.10.223,Alcateia,Secção,Abrigo,,
1240.10.224,Alcateia,Secção,Abrigo,,
1240.10.225,Alcateia,Secção,Abrigo,,
1240.10.226,Alcateia,Secção,Abrigo,,
1240.10.227,Alcateia,Secção,Abrigo,,
1240.10.228,Alcateia,Secção,Abrigo,,
1240.10.229,Alcateia,Secção,Abrigo,,
1240.10.230,Alcateia,Secção,Abrigo,,
1240.10.231,Alcateia,Secção,Abrigo,,
1240.10.232,Alcateia,Secção,Abrigo,,
1240.10.233,Alcateia,Secção,Abrigo,,
1240.10.234,Alcateia,Secção,Abrigo,,
1240.10.235,Alcateia,Secção,Abrigo,,
1240.10.236,Alcateia,Secção,Abrigo,,
1240.10.237,Alcateia,Secção,Abrigo,,
1240.10.238,Alcateia,Secção,Abrigo,,
1240.10.239,Alcateia,Secção,Abrigo,,
1240.10.240,Alcateia,Secção,Abrigo,,
1240.10.241,Alcateia,Secção,Abrigo,,
1240.10.242,Alcateia,Secção,Abrigo,,
1240.10.243,Alcateia,Secção,Abrigo,,
1240.10.244,Alcateia,Secção,Abrigo,,
1240.10.245,Alcateia,Secção,Abrigo,,
1240.10.246,Alcateia,Secção,Abrigo,,
1240.10.247,Alcateia,Secção,Abrigo,,
1240.10.248,Alcateia,Secção,Abrigo,,
1240.10.249,Alcateia,Secção,Abrigo,,
1240.10.250,Alcateia,Secção,Abrigo,,
1240.10.251,Alcateia,Secção,Abrigo,,
1240.10.252,Alcateia,Secção,Abrigo,,
1240.10.253,Alcateia,Secção,Abrigo,,
1240.10.254,Alcateia,Secção,Abrigo,,
1240.10.255,Alcateia,Secção,Abrigo,,
1240.10.256,Alcateia,Secção,Abrigo,,
1240.10.257,Alcateia,Secção,Abrigo,,
1240.10.258,Alcateia,Secção,Abrigo,,
1240.10.259,Alcateia,Secção,Abrigo,,
1240.10.260,Alcateia,Secção,Abrigo,,
1240.10.261,Alcateia,Secção,Abrigo,,
1240.10.262,Alcateia,Secção,Abrigo,,
1240.10.263,Alcateia,Secção,Abrigo,,
1240.10.264,Alcateia,Secção,Abrigo,,
1240.10.265,Alcateia,Secção,Abrigo,,
1240.10.266,Alcateia,Secção,Abrigo,,
1240.10.267,Alcateia,Secção,Abrigo,,
1240.10.268,Alcateia,Secção,Abrigo,,
1240.10.269,Alcateia,Secção,Abrigo,,
1240.10.270,Alcateia,Secção,Abrigo,,
1240.10.271,Alcateia,Secção,Abrigo,,
1240.10.272,Alcateia,Secção,Abrigo,,
1240.10.273,Alcateia,Secção,Abrigo,,
1240.10.274,Alcateia,Secção,Abrigo,,
1240.10.275,Alcateia,Secção,Abrigo,,
1240.10.276,Alcateia,Secção,Abrigo,,
1240.10.277,Alcateia,Secção,Abrigo,,
1240.10.278,Alcateia,Secção,Abrigo,,
1240.10.279,Alcateia,Secção,Abrigo,,
1240.10.280,Alcateia,Secção,Abrigo,,
1240.10.281,Alcateia,Secção,Abrigo,,
1240.10.282,Alcateia,Secção,Abrigo,,
1240.10.283,Alcateia,Secção,Abrigo,,
1240.10.284,Alcateia,Secção,Abrigo,,
1240.10.285,Alcateia,Secção,Abrigo,,
1240.10.286,Alcateia,Secção,Abrigo,,
1240.10.287,Alcateia,Secção,Abrigo,,
1240.10.288,Alcateia,Secção,Abrigo,,
1240.10.289,Alcateia,Secção,Abrigo,,
1240.10.290,Alcateia,Secção,Abrigo,,
1240.10.291,Alcateia,Secção,Abrigo,,
1240.10.292,Alcateia,Secção,Abrigo,,
1240.10.293,Alcateia,Secção,Abrigo,,
1240.10.294,Alcateia,Secção,Abrigo,,
1240.10.295,Alcateia,Secção,Abrigo,,
1240.10.296,Alcateia,Secção,Abrigo,,
1240.10.297,Alcateia,Secção,Abrigo,,
1240.10.298,Alcateia,Secção,Abrigo,,
1240.10.299,Alcateia,Secção,Abrigo,,
1240.10.300,Alcateia,Secção,Cozinha,,
1240.10.301,Alcateia,Secção,Cozinha,,
1240.10.302,Alcateia,Secção,Cozinha,,
1240.10.303,Alcateia,Secção,Cozinha,,
1240.10.304,Alcateia,Secção,Cozinha,,
1240.10.305,Alcateia,Secção,Cozinha,,
1240.10.306,Alcateia,Secção,Cozinha,,
1240.10.307,Alcateia,Secção,Cozinha,,
1240.10.308,Alcateia,Secção,Cozinha,,
1240.10.309,Alcateia,Secção,Cozinha,,
1240.10.310,Alcateia,Secção,Cozinha,,
1240.10.311,Alcateia,Secção,Cozinha,,
1240.10.312,Alcateia,Secção,Cozinha,,
1240.10.313,Alcateia,Secção,Cozinha,,
1240.10.314,Alcateia,Secção,Cozinha,,
1240.10.315,Alcateia,Secção,Cozinha,,
1240.10.316,Alcateia,Secção,Cozinha,,
1240.10.317,Alcateia,Secção,Cozinha,,
1240.10.318,Alcateia,Secção,Cozinha,,
1240.10.319,Alcateia,Secção,Cozinha,,
1240.10.320,Alcateia,Secção,Cozinha,,
1240.10.321,Alcateia,Secção,Cozinha,,
1240.10.322,Alcateia,Secção,Cozinha,,
1240.10.323,Alcateia,Secção,Cozinha,,
1240.10.324,Alcateia,Secção,Cozinha,,
1240.10.325,Alcateia,Secção,Cozinha,,
1240.10.326,Alcateia,Secção,Cozinha,,
1240.10.327,Alcateia,Secção,Cozinha,,
1240.10.328,Alcateia,Secção,Cozinha,,
1240.10.329,Alcateia,Secção,Cozinha,,
1240.10.330,Alcateia,Secção,Cozinha,,
1240.10.331,Alcateia,Secção,Cozinha,,
1240.10.332,Alcateia,Secção,Cozinha,,
1240.10.333,Alcateia,Secção,Cozinha,,
1240.10.334,Alcateia,Secção,Cozinha,,
1240.10.335,Alcateia,Secção,Cozinha,,
1240.10.336,Alcateia,Secção,Cozinha,,
1240.10.337,Alcateia,Secção,Cozinha,,
1240.10.338,Alcateia,Secção,Cozinha,,
1240.10.339,Alcateia,Secção,Cozinha,,
1240.10.340,Alcateia,Secção,Cozinha,,
1240.10.341,Alcateia,Secção,Cozinha,,
1240.10.342,Alcateia,Secção,Cozinha,,
1240.10.343,Alcateia,Secção,Cozinha,,
1240.10.344,Alcateia,Secção,Cozinha,,
1240.10.345,Alcateia,Secção,Cozinha,,
1240.10.346,Alcateia,Secção,Cozinha,,
1240.10.347,Alcateia,Secção,Cozinha,,
1240.10.348,Alcateia,Secção,Cozinha,,
1240.10.349,Alcateia,Secção,Cozinha,,
1240.10.350,Alcateia,Secção,Cozinha,,
1240.10.351,Alcateia,Secção,Cozinha,,
1240.10.352,Alcateia,Secção,Cozinha,,
1240.10.353,Alcateia,Secção,Cozinha,,
1240.10.354,Alcateia,Secção,Cozinha,,
1240.10.355,Alcateia,Secção,Cozinha,,
1240.10.356,Alcateia,Secção,Cozinha,,
1240.10.357,Alcateia,Secção,Cozinha,,
1240.10.358,Alcateia,Secção,Cozinha,,
1240.10.359,Alcateia,Secção,Cozinha,,
1240.10.360,Alcateia,Secção,Cozinha,,
1240.10.361,Alcateia,Secção,Cozinha,,
1240.10.362,Alcateia,Secção,Cozinha,,
1240.10.363,Alcateia,Secção,Cozinha,,
1240.10.364,Alcateia,Secção,Cozinha,,
1240.10.365,Alcateia,Secção,Cozinha,,
1240.10.366,Alcateia,Secção,Cozinha,,
1240.10.367,Alcateia,Secção,Cozinha,,
1240.10.368,Alcateia,Secção,Cozinha,,
1240.10.369,Alcateia,Secção,Cozinha,,
1240.10.370,Alcateia,Secção,Cozinha,,
1240.10.371,Alcateia,Secção,Cozinha,,
1240.10.372,Alcateia,Secção,Cozinha,,
1240.10.373,Alcateia,Secção,Cozinha,,
1240.10.374,Alcateia,Secção,Cozinha,,
1240.10.375,Alcateia,Secção,Cozinha,,
1240.10.376,Alcateia,Secção,Cozinha,,
1240.10.377,Alcateia,Secção,Cozinha,,
1240.10.378,Alcateia,Secção,Cozinha,,
1240.10.379,Alcateia,Secção,Cozinha,,
1240.10.380,Alcateia,Secção,Cozinha,,
1240.10.381,Alcateia,Secção,Cozinha,,
1240.10.382,Alcateia,Secção,Cozinha,,
1240.10.383,Alcateia,Secção,Cozinha,,
1240.10.384,Alcateia,Secção,Cozinha,,
1240.10.385,Alcateia,Secção,Cozinha,,
1240.10.386,Alcateia,Secção,Cozinha,,
1240.10.387,Alcateia,Secção,Cozinha,,
1240.10.388,Alcateia,Secção,Cozinha,,
1240.10.389,Alcateia,Secção,Cozinha,,
1240.10.390,Alcateia,Secção,Cozinha,,
1240.10.391,Alcateia,Secção,Cozinha,,
1240.10.392,Alcateia,Secção,Cozinha,,
1240.10.393,Alcateia,Secção,Cozinha,,
1240.10.394,Alcateia,Secção,Cozinha,,
1240.10.395,Alcateia,Secção,Cozinha,,
1240.10.396,Alcateia,Secção,Cozinha,,
1240.10.397,Alcateia,Secção,Cozinha,,
1240.10.398,Alcateia,Secção,Cozinha,,
1240.10.399,Alcateia,Secção,Cozinha,,
1240.10.400,Alcateia,Secção,Ferramentas,,
1240.10.401,Alcateia,Secção,Ferramentas,,
1240.10.402,Alcateia,Secção,Ferramentas,,
1240.10.403,Alcateia,Secção,Ferramentas,,
1240.10.404,Alcateia,Secção,Ferramentas,,
1240.10.405,Alcateia,Secção,Ferramentas,,
1240.10.406,Alcateia,Secção,Ferramentas,,
1240.10.407,Alcateia,Secção,Ferramentas,,
1240.10.408,Alcateia,Secção,Ferramentas,,
1240.10.409,Alcateia,Secção,Ferramentas,,
1240.10.410,Alcateia,Secção,Ferramentas,,
1240.10.411,Alcateia,Secção,Ferramentas,,
1240.10.412,Alcateia,Secção,Ferramentas,,
1240.10.413,Alcateia,Secção,Ferramentas,,
1240.10.414,Alcateia,Secção,Ferramentas,,
1240.10.415,Alcateia,Secção,Ferramentas,,
1240.10.416,Alcateia,Secção,Ferramentas,,
1240.10.417,Alcateia,Secção,Ferramentas,,
1240.10.418,Alcateia,Secção,Ferramentas,,
1240.10.419,Alcateia,Secção,Ferramentas,,
1240.10.420,Alcateia,Secção,Ferramentas,,
1240.10.421,Alcateia,Secção,Ferramentas,,
1240.10.422,Alcateia,Secção,Ferramentas,,
1240.10.423,Alcateia,Secção,Ferramentas,,
1240.10.424,Alcateia,Secção,Ferramentas,,
1240.10.425,Alcateia,Secção,Ferramentas,,
1240.10.426,Alcateia,Secção,Ferramentas,,
1240.10.427,Alcateia,Secção,Ferramentas,,
1240.10.428,Alcateia,Secção,Ferramentas,,
1240.10.429,Alcateia,Secção,Ferramentas,,
1240.10.430,Alcateia,Secção,Ferramentas,,
1240.10.431,Alcateia,Secção,Ferramentas,,
1240.10.432,Alcateia,Secção,Ferramentas,,
1240.10.433,Alcateia,Secção,Ferramentas,,
1240.10.434,Alcateia,Secção,Ferramentas,,
1240.10.435,Alcateia,Secção,Ferramentas,,
1240.10.436,Alcateia,Secção,Ferramentas,,
1240.10.437,Alcateia,Secção,Ferramentas,,
1240.10.438,Alcateia,Secção,Ferramentas,,
1240.10.439,Alcateia,Secção,Ferramentas,,
1240.10.440,Alcateia,Secção,Ferramentas,,
1240.10.441,Alcateia,Secção,Ferramentas,,
1240.10.442,Alcateia,Secção,Ferramentas,,
1240.10.443,Alcateia,Secção,Ferramentas,,
1240.10.444,Alcateia,Secção,Ferramentas,,
1240.10.445,Alcateia,Secção,Ferramentas,,
1240.10.446,Alcateia,Secção,Ferramentas,,
1240.10.447,Alcateia,Secção,Ferramentas,,
1240.10.448,Alcateia,Secção,Ferramentas,,
1240.10.449,Alcateia,Secção,Ferramentas,,
1240.10.450,Alcateia,Secção,Ferramentas,,
1240.10.451,Alcateia,Secção,Ferramentas,,
1240.10.452,Alcateia,Secção,Ferramentas,,
1240.10.453,Alcateia,Secção,Ferramentas,,
1240.10.454,Alcateia,Secção,Ferramentas,,
1240.10.455,Alcateia,Secção,Ferramentas,,
1240.10.456,Alcateia,Secção,Ferramentas,,
1240.10.457,Alcateia,Secção,Ferramentas,,
1240.10.458,Alcateia,Secção,Ferramentas,,
1240.10.459,Alcateia,Secção,Ferramentas,,
1240.10.460,Alcateia,Secção,Ferramentas,,
1240.10.461,Alcateia,Secção,Ferramentas,,
1240.10.462,Alcateia,Secção,Ferramentas,,
1240.10.463,Alcateia,Secção,Ferramentas,,
1240.10.464,Alcateia,Secção,Ferramentas,,
1240.10.465,Alcateia,Secção,Ferramentas,,
1240.10.466,Alcateia,Secção,Ferramentas,,
1240.10.467,Alcateia,Secção,Ferramentas,,
1240.10.468,Alcateia,Secção,Ferramentas,,
1240.10.469,Alcateia,Secção,Ferramentas,,
1240.10.470,Alcateia,Secção,Ferramentas,,
1240.10.471,Alcateia,Secção,Ferramentas,,
1240.10.472,Alcateia,Secção,Ferramentas,,
1240.10.473,Alcateia,Secção,Ferramentas,,
1240.10.474,Alcateia,Secção,Ferramentas,,
1240.10.475,Alcateia,Secção,Ferramentas,,
1240.10.476,Alcateia,Secção,Ferramentas,,
1240.10.477,Alcateia,Secção,Ferramentas,,
1240.10.478,Alcateia,Secção,Ferramentas,,
1240.10.479,Alcateia,Secção,Ferramentas,,
1240.10.480,Alcateia,Secção,Ferramentas,,
1240.10.481,Alcateia,Secção,Ferramentas,,
1240.10.482,Alcateia,Secção,Ferramentas,,
1240.10.483,Alcateia,Secção,Ferramentas,,
1240.10.484,Alcateia,Secção,Ferramentas,,
1240.10.485,Alcateia,Secção,Ferramentas,,
1240.10.486,Alcateia,Secção,Ferramentas,,
1240.10.487,Alcateia,Secção,Ferramentas,,
1240.10.488,Alcateia,Secção,Ferramentas,,
1240.10.489,Alcateia,Secção,Ferramentas,,
1240.10.490,Alcateia,Secção,Ferramentas,,
1240.10.491,Alcateia,Secção,Ferramentas,,
1240.10.492,Alcateia,Secção,Ferramentas,,
1240.10.493,Alcateia,Secção,Ferramentas,,
1240.10.494,Alcateia,Secção,Ferramentas,,
1240.10.495,Alcateia,Secção,Ferramentas,,
1240.10.496,Alcateia,Secção,Ferramentas,,
1240.10.497,Alcateia,Secção,Ferramentas,,
1240.10.498,Alcateia,Secção,Ferramentas,,
1240.10.499,Alcateia,Secção,Ferramentas,,
1240.10.500,Alcateia,Secção,Energizados,,
1240.10.501,Alcateia,Secção,Energizados,,
1240.10.502,Alcateia,Secção,Energizados,,
1240.10.503,Alcateia,Secção,Energizados,,
1240.10.504,Alcateia,Secção,Energizados,,
1240.10.505,Alcateia,Secção,Energizados,,
1240.10.506,Alcateia,Secção,Energizados,,
1240.10.507,Alcateia,Secção,Energizados,,
1240.10.508,Alcateia,Secção,Energizados,,
1240.10.509,Alcateia,Secção,Energizados,,
1240.10.510,Alcateia,Secção,Energizados,,
1240.10.511,Alcateia,Secção,Energizados,,
1240.10.512,Alcateia,Secção,Energizados,,
1240.10.513,Alcateia,Secção,Energizados,,
1240.10.514,Alcateia,Secção,Energizados,,
1240.10.515,Alcateia,Secção,Energizados,,
1240.10.516,Alcateia,Secção,Energizados,,
1240.10.517,Alcateia,Secção,Energizados,,
1240.10.518,Alcateia,Secção,Energizados,,
1240.10.519,Alcateia,Secção,Energizados,,
1240.10.520,Alcateia,Secção,Energizados,,
1240.10.521,Alcateia,Secção,Energizados,,
1240.10.522,Alcateia,Secção,Energizados,,
1240.10.523,Alcateia,Secção,Energizados,,
1240.10.524,Alcateia,Secção,Energizados,,
1240.10.525,Alcateia,Secção,Energizados,,
1240.10.526,Alcateia,Secção,Energizados,,
1240.10.527,Alcateia,Secção,Energizados,,
1240.10.528,Alcateia,Secção,Energizados,,
1240.10.529,Alcateia,Secção,Energizados,,
1240.10.530,Alcateia,Secção,Energizados,,
1240.10.531,Alcateia,Secção,Energizados,,
1240.10.532,Alcateia,Secção,Energizados,,
1240.10.533,Alcateia,Secção,Energizados,,
1240.10.534,Alcateia,Secção,Energizados,,
1240.10.535,Alcateia,Secção,Energizados,,
1240.10.536,Alcateia,Secção,Energizados,,
1240.10.537,Alcateia,Secção,Energizados,,
1240.10.538,Alcateia,Secção,Energizados,,
1240.10.539,Alcateia,Secção,Energizados,,
1240.10.540,Alcateia,Secção,Energizados,,
1240.10.541,Alcateia,Secção,Energizados,,
1240.10.542,Alcateia,Secção,Energizados,,
1240.10.543,Alcateia,Secção,Energizados,,
1240.10.544,Alcateia,Secção,Energizados,,
1240.10.545,Alcateia,Secção,Energizados,,
1240.10.546,Alcateia,Secção,Energizados,,
1240.10.547,Alcateia,Secção,Energizados,,
1240.10.548,Alcateia,Secção,Energizados,,
1240.10.549,Alcateia,Secção,Energizados,,
1240.10.550,Alcateia,Secção,Energizados,,
1240.10.551,Alcateia,Secção,Energizados,,
1240.10.552,Alcateia,Secção,Energizados,,
1240.10.553,Alcateia,Secção,Energizados,,
1240.10.554,Alcateia,Secção,Energizados,,
1240.10.555,Alcateia,Secção,Energizados,,
1240.10.556,Alcateia,Secção,Energizados,,
1240.10.557,Alcateia,Secção,Energizados,,
1240.10.558,Alcateia,Secção,Energizados,,
1240.10.559,Alcateia,Secção,Energizados,,
1240.10.560,Alcateia,Secção,Energizados,,
1240.10.561,Alcateia,Secção,Energizados,,
1240.10.562,Alcateia,Secção,Energizados,,
1240.10.563,Alcateia,Secção,Energizados,,
1240.10.564,Alcateia,Secção,Energizados,,
1240.10.565,Alcateia,Secção,Energizados,,
1240.10.566,Alcateia,Secção,Energizados,,
1240.10.567,Alcateia,Secção,Energizados,,
1240.10.568,Alcateia,Secção,Energizados,,
1240.10.569,Alcateia,Secção,Energizados,,
1240.10.570,Alcateia,Secção,Energizados,,
1240.10.571,Alcateia,Secção,Energizados,,
1240.10.572,Alcateia,Secção,Energizados,,
1240.10.573,Alcateia,Secção,Energizados,,
1240.10.574,Alcateia,Secção,Energizados,,
1240.10.575,Alcateia,Secção,Energizados,,
1240.10.576,Alcateia,Secção,Energizados,,
1240.10.577,Alcateia,Secção,Energizados,,
1240.10.578,Alcateia,Secção,Energizados,,
1240.10.579,Alcateia,Secção,Energizados,,
1240.10.580,Alcateia,Secção,Energizados,,
1240.10.581,Alcateia,Secção,Energizados,,
1240.10.582,Alcateia,Secção,Energizados,,
1240.10.583,Alcateia,Secção,Energizados,,
1240.10.584,Alcateia,Secção,Energizados,,
1240.10.585,Alcateia,Secção,Energizados,,
1240.10.586,Alcateia,Secção,Energizados,,
1240.10.587,Alcateia,Secção,Energizados,,
1240.10.588,Alcateia,Secção,Energizados,,
1240.10.589,Alcateia,Secção,Energizados,,
1240.10.590,Alcateia,Secção,Energizados,,
1240.10.591,Alcateia,Secção,Energizados,,
1240.10.592,Alcateia,Secção,Energizados,,
1240.10.593,Alcateia,Secção,Energizados,,
1240.10.594,Alcateia,Secção,Energizados,,
1240.10.595,Alcateia,Secção,Energizados,,
1240.10.596,Alcateia,Secção,Energizados,,
1240.10.597,Alcateia,Secção,Energizados,,
1240.10.598,Alcateia,Secção,Energizados,,
1240.10.599,Alcateia,Secção,Energizados,,
1240.10.600,Alcateia,Secção,Socorrismo,,
1240.10.601,Alcateia,Secção,Socorrismo,,
1240.10.602,Alcateia,Secção,Socorrismo,,
1240.10.603,Alcateia,Secção,Socorrismo,,
1240.10.604,Alcateia,Secção,Socorrismo,,
1240.10.605,Alcateia,Secção,Socorrismo,,
1240.10.606,Alcateia,Secção,Socorrismo,,
1240.10.607,Alcateia,Secção,Socorrismo,,
1240.10.608,Alcateia,Secção,Socorrismo,,
1240.10.609,Alcateia,Secção,Socorrismo,,
1240.10.610,Alcateia,Secção,Socorrismo,,
1240.10.611,Alcateia,Secção,Socorrismo,,
1240.10.612,Alcateia,Secção,Socorrismo,,
1240.10.613,Alcateia,Secção,Socorrismo,,
1240.10.614,Alcateia,Secção,Socorrismo,,
1240.10.615,Alcateia,Secção,Socorrismo,,
1240.10.616,Alcateia,Secção,Socorrismo,,
1240.10.617,Alcateia,Secção,Socorrismo,,
1240.10.618,Alcateia,Secção,Socorrismo,,
1240.10.619,Alcateia,Secção,Socorrismo,,
1240.10.620,Alcateia,Secção,Socorrismo,,
1240.10.621,Alcateia,Secção,Socorrismo,,
1240.10.622,Alcateia,Secção,Socorrismo,,
1240.10.623,Alcateia,Secção,Socorrismo,,
1240.10.624,Alcateia,Secção,Socorrismo,,
1240.10.625,Alcateia,Secção,Socorrismo,,
1240.10.626,Alcateia,Secção,Socorrismo,,
1240.10.627,Alcateia,Secção,Socorrismo,,
1240.10.628,Alcateia,Secção,Socorrismo,,
1240.10.629,Alcateia,Secção,Socorrismo,,
1240.10.630,Alcateia,Secção,Socorrismo,,
1240.10.631,Alcateia,Secção,Socorrismo,,
1240.10.632,Alcateia,Secção,Socorrismo,,
1240.10.633,Alcateia,Secção,Socorrismo,,
1240.10.634,Alcateia,Secção,Socorrismo,,
1240.10.635,Alcateia,Secção,Socorrismo,,
1240.10.636,Alcateia,Secção,Socorrismo,,
1240.10.637,Alcateia,Secção,Socorrismo,,
1240.10.638,Alcateia,Secção,Socorrismo,,
1240.10.639,Alcateia,Secção,Socorrismo,,
1240.10.640,Alcateia,Secção,Socorrismo,,
1240.10.641,Alcateia,Secção,Socorrismo,,
1240.10.642,Alcateia,Secção,Socorrismo,,
1240.10.643,Alcateia,Secção,Socorrismo,,
1240.10.644,Alcateia,Secção,Socorrismo,,
1240.10.645,Alcateia,Secção,Socorrismo,,
1240.10.646,Alcateia,Secção,Socorrismo,,
1240.10.647,Alcateia,Secção,Socorrismo,,
1240.10.648,Alcateia,Secção,Socorrismo,,
1240.10.649,Alcateia,Secção,Socorrismo,,
1240.10.650,Alcateia,Secção,Socorrismo,,
1240.10.651,Alcateia,Secção,Socorrismo,,
1240.10.652,Alcateia,Secção,Socorrismo,,
1240.10.653,Alcateia,Secção,Socorrismo,,
1240.10.654,Alcateia,Secção,Socorrismo,,
1240.10.655,Alcateia,Secção,Socorrismo,,
1240.10.656,Alcateia,Secção,Socorrismo,,
1240.10.657,Alcateia,Secção,Socorrismo,,
1240.10.658,Alcateia,Secção,Socorrismo,,
1240.10.659,Alcateia,Secção,Socorrismo,,
1240.10.660,Alcateia,Secção,Socorrismo,,
1240.10.661,Alcateia,Secção,Socorrismo,,
1240.10.662,Alcateia,Secção,Socorrismo,,
1240.10.663,Alcateia,Secção,Socorrismo,,
